chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p38_c2,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,38,2,2,"7 Professional
only)
- Microsoft Server 2012 R2 StdE
Graphics card 32 MB RAM
24-bit color depth
Screen resolution 1920 x 1080 (recommended)
Network 10 Mbit/s Ethernet or faster, for communication between STEP 7
and the CPU
Optical drive DVD-ROM",244,40,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p39_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,39,1,3,"STEP 7 programming software
3.2 Different views to make the work easier
S7-1200 Programmable controller
System Manual, V4.2.3, 08/2018, A5E02486680-AL 39
3.2 Different views to make the work easier
STEP 7 provides a user-friendly environment to develop controller logic, configure HMI
visualization, and setup network communication. To help increase your productivity, STEP 7
provides two different views of the project: a task-oriented set of portals that are organized
on the functionality of the tools (Portal view), or a project-oriented view of the elements within
the project (Project view). Choose which view helps you work most efficiently. With a single
click, you can toggle between the Portal view and the Project view.

Portal view
1 Portals for the different tasks
2 Tasks for the selected portal
3 Selection panel for the selected
action
4 Changes to the Project view",881,138,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p39_c2,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,39,2,3,"Portal view
1 Portals for the different tasks
2 Tasks for the selected portal
3 Selection panel for the selected
action
4 Changes to the Project view

Project view
1 Menus and toolbar
2 Project navigator
3 Work area
4 Task cards
5 Inspector window
6 Changes to the Portal view
7 Editor bar
With all of these components in one place, you have easy access to every aspect of your
project. The work area consists of three tabbed views:
● Device view: Displays the device that you have added or selected and its associated
modules
● Network view: Displays the CPUs and network connections in your network
● Topology view: Displays the PROFINET topology of the network including devices,
passive components, ports, interconnections, and port diagnostics
Each view also enables you to perform configuration tasks. The inspector window shows the
properties and information for the object that you have selected in the work area.",921,155,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p39_c3,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,39,3,3,"you to perform configuration tasks. The inspector window shows the
properties and information for the object that you have selected in the work area. As you
select different objects, the inspector window displays the properties that you can configure.
The inspector window includes tabs that allow you to see diagnostic information and other
messages.",351,54,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p40_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,40,1,1,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
40 System Manual, V4.2.3, 08/2018, A5E02486680-AL
By showing all of the editors that are open, the editor bar helps you work more quickly and
efficiently. To toggle between the open editors, simply click the different editor. You can also
arrange two editors to appear together, arranged either vertically or horizontally. This feature
allows you to drag and drop between editors.
The STEP 7 Information System provides extensive online help for all of the configuration,
programming, and monitoring tools of STEP 7. You can refer to it for detailed explanations
beyond what this manual provides.
3.3 Easy-to-use tools
3.3.1 Inserting instructions into your user program

STEP 7 provides task cards that contain the instructions for your
program. The instructions are grouped according to function.

To create your program, you drag instructions from the task card
onto a network.",962,147,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p41_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,41,1,1,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
System Manual, V4.2.3, 08/2018, A5E02486680-AL 41
3.3.2 Accessing instructions from the ""Favorites"" toolbar

STEP 7 provides a ""Favorites"" toolbar to give you quick access to the instructions that you
frequently use. Simply click the icon for the instruction to insert it into your network!

(For the ""Favorites"" in the instruction tree, double-
click the icon.)

You can easily customize the
""Favorites"" by adding new in-
structions.
Simply drag and drop an instruc-
tion to the ""Favorites"".
The instruction is now just a click
away!",616,94,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p42_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,42,1,1,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
42 System Manual, V4.2.3, 08/2018, A5E02486680-AL
3.3.3 Creating a complex equation with a simple instruction

The Calculate instruction (Page 249) lets you create a math function that operates on multi-
ple input parameters to produce the result, according to the equation that you define.

In the Basic instruction tree, expand the Math functions folder.
Double-click the Calculate instruction to insert the instruction
into your user program.

The unconfigured Calculate instruc-
tion provides two input parameters
and an output parameter.

Click the ""???"" and select the data types for the input and output pa-
rameters. (The input and output parameters must all be the same data
type.)
For this example, select the ""Real"" data type.

Click the ""Edit equation"" icon to enter the equation.",874,133,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p43_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,43,1,2,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
System Manual, V4.2.3, 08/2018, A5E02486680-AL 43
For this example, enter the following equation for scaling a raw analog value. (The ""In"" and
""Out"" designations correspond to the parameters of the Calculate instruction.)
Out value = ((Out high - Out low) / (In high - In low)) * (In value - In low) + Out low
Out = ((in4 - in5) / (in2 - in3)) * (in1 - in3) + in5
Where: Out value (Out) Scaled output value
In value (in1) Analog input value
In high (in2) Upper limit for the scaled input value
In low (in3) Lower limit for the scaled input value
Out high (in4) Upper limit for the scaled output value
Out low (in5) Lower limit for the scaled output value
In the ""Edit Calculate"" box, enter the equation with the parameter names:
OUT = ((in4 - in5) / (in2 - in3)) * (in1 - in3) + in5

When you click ""OK"", the Calculate
instruction creates the inputs re-
quired for the instruction.",963,175,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p43_c2,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,43,2,2,"T = ((in4 - in5) / (in2 - in3)) * (in1 - in3) + in5

When you click ""OK"", the Calculate
instruction creates the inputs re-
quired for the instruction.

Enter the tag names for the values
that correspond to the parameters.",221,42,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p44_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,44,1,1,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
44 System Manual, V4.2.3, 08/2018, A5E02486680-AL
3.3.4 Adding inputs or outputs to a LAD or FBD instruction

Some of the instructions allow you to create additional inputs or outputs.
● To add an input or output, click the ""Create"" icon or right-click on an input stub for one of
the existing IN or OUT parameters and select the ""Insert input"" command.
● To remove an input or output, right-click on the stub for one of the existing IN or OUT
parameters (when there are more than the original two inputs) and select the ""Delete""
command.
3.3.5 Expandable instructions

Some of the more complex instructions are expandable, displaying only the key inputs and
outputs. To display all the inputs and outputs, click the arrow at the bottom of the instruction.",838,139,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p45_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,45,1,1,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
System Manual, V4.2.3, 08/2018, A5E02486680-AL 45
3.3.6 Selecting a version for an instruction
The development and release cycles for certain sets of instructions (such as Modbus, PID
and motion) have created multiple released versions for these instructions. To help ensure
compatibility and migration with older projects, STEP 7 allows you to choose which version
of instruction to insert into your user program.

Click the icon on the instruction tree task card
to enable the headers and columns of the
instruction tree.

To change the version of the instruction, se-
lect the appropriate version from the drop-
down list.
3.3.7 Modifying the appearance and configuration of STEP 7
You can select a variety of settings, such as the appearance of the interface, language, or
the folder for saving your work.
Select the ""Settings"" command from the ""Options"" menu to change these settings.",971,151,False
90971fe3-a7d8-4555-bb59-9e7fa19083eb_p46_c1,90971fe3-a7d8-4555-bb59-9e7fa19083eb.csv,S7-1200 Programmable Controller System Manual (V4.2.3),System Manual,S7-1200,,4.2.3,en,46,1,1,"STEP 7 programming software
3.3 Easy-to-use tools
S7-1200 Programmable controller
46 System Manual, V4.2.3, 08/2018, A5E02486680-AL
3.3.8 Dragging and dropping between editors

To help you perform tasks quickly and easily,
STEP 7 allows you to drag and drop elements
from one editor to another. For example, you
can drag an input from the CPU to the address
of an instruction in your user program.
You must zoom in at least 200% to select the
inputs or outputs of the CPU.
Notice that the tag names are displayed not
only in the PLC tag table, but also are dis-
played on the CPU.
To display two editors at one time, use the
""Split editor"" menu commands or buttons in
the toolbar.

To toggle between the editors that have been opened, click the icons in the editor bar.",769,136,False
